userId,productId,score
74776558783,25413096,5
74776558783,44548708,3
74776558783,20493465,5
74776558783,73935385,3
74776558783,92736845,3
53342579208,52627177,2
53342579208,23325881,2
53342579208,83295357,4
53342579208,76312501,4
53342579208,57887328,4
53342579208,73251109,5
53342579208,68633365,2
53342579208,22430075,4
53342579208,81378929,4
53342579208,44068910,5
53342579208,67321564,5
53342579208,66367628,2
53342579208,93141966,3
53342579208,64228437,3
53342579208,94090084,5
53342579208,15633118,2
53342579208,86859854,5
53342579208,93398609,2
27707359081,95519680,5
27707359081,92755940,4
27707359081,42624588,5
27707359081,25871005,5
27707359081,19321869,5
27707359081,47075316,4
27707359081,27992835,2
27707359081,25399912,2
40417770926,13831965,2
40417770926,21121229,4
40417770926,60156780,3
40417770926,54500392,4
40417770926,49867254,5
38935545192,96331916,3
38935545192,79126280,4
38935545192,59120868,4
38935545192,96220066,5
38935545192,91103197,2
38935545192,92736845,2
38935545192,84436202,5
38935545192,81270890,4
38935545192,19641845,2
38935545192,61030317,4
38935545192,57558511,4
38935545192,25871005,3
38935545192,91297469,5
38935545192,30336107,2
38935545192,68907349,3
96560954030,43771174,5
96560954030,78266813,3
96560954030,80888216,5
96560954030,23450078,2
96560954030,27874812,3
96560954030,94935844,3
96560954030,15466432,4
96560954030,50759630,4
96560954030,69761458,4
96560954030,34697465,2
96560954030,85702966,5
96560954030,67579864,2
96560954030,85016064,4
96560954030,55344289,5
96560954030,66317987,2
96560954030,93915608,5
96560954030,79926715,3
30932374868,70801474,5
30932374868,92827910,2
30932374868,48333892,2
30932374868,67572191,3
30932374868,41799150,2
30932374868,49909576,5
30932374868,78375451,4
30932374868,75167539,2
30932374868,63537324,4
30932374868,45539435,5
30932374868,40143439,4
30932374868,13185864,3
30932374868,26693190,2
30932374868,58029012,3
30932374868,73544490,5
30932374868,84350484,3
30932374868,27934751,5
30932374868,81598204,2
30932374868,94316903,2
30932374868,40143439,3
47389004591,45708794,2
47389004591,72060358,2
47389004591,60262779,2
47389004591,46598446,5
47389004591,89940747,3
47389004591,62406667,4
47389004591,90529242,3
12003165489,90992190,2
12003165489,40949124,4
12003165489,27589863,2
12003165489,61490781,2
12003165489,83740977,2
12003165489,73735625,4
12003165489,89182182,2
12003165489,32970378,2
12003165489,61490650,5
12003165489,35228500,2
12003165489,78902160,2
12003165489,56279610,2
17849694944,41313599,2
17849694944,84880054,4
17849694944,86308960,5
17849694944,92122544,2
17849694944,48768759,4
17849694944,17348102,5
17849694944,37572894,2
68848636563,46170269,4
68848636563,90082433,3
68848636563,18967737,3
68848636563,44563326,5
68848636563,23209849,2
68848636563,84020956,2
68848636563,30155759,3
68848636563,88280950,2
68848636563,14293636,4
68848636563,13810857,2
68848636563,73027651,4
68848636563,36983879,4
68848636563,90510003,4
68848636563,83990743,2
68848636563,91356563,4
68848636563,52899635,4
68848636563,94689399,5
68848636563,96959805,2
68848636563,93398609,3
68848636563,10321685,4
28959482103,90600472,3
28959482103,93756735,5
28959482103,99613182,3
28959482103,79174367,2
28959482103,13100311,3
28959482103,55963032,4
28959482103,97315635,5
28959482103,20324038,5
28959482103,58977712,4
28959482103,56692403,3
28959482103,46170269,5
28959482103,89082963,2
28959482103,72402800,4
28959482103,57005279,5
28959482103,53966732,5
28959482103,81083495,5
28959482103,79357906,2
28959482103,96536531,3
28959482103,78880811,5
28959482103,87704544,4
16184197775,43592647,5
16184197775,85452430,5
16184197775,72003880,3
16184197775,49867254,4
16184197775,91665307,2
16184197775,78291561,2
16184197775,14108667,3
16184197775,23006198,3
16184197775,56288867,5
16184197775,15431104,3
16184197775,46325209,5
16184197775,53103532,4
16184197775,80816031,2
16184197775,89023814,5
49297894631,95570750,3
49297894631,25857330,5
49297894631,91975273,5
49297894631,60517774,3
49297894631,38873577,5
49297894631,92969678,5
49297894631,84002836,3
49297894631,96525070,3
49297894631,15884198,3
49297894631,22028742,4
49297894631,86370144,3
49297894631,13947598,2
49297894631,23355140,4
49297894631,76275723,3
49297894631,64486628,4
49297894631,53810336,5
49297894631,77559258,5
49297894631,36549267,3
49297894631,15214597,5
49297894631,59184128,2
29928812169,57059176,2
29928812169,39235843,2
29928812169,60620699,4
29928812169,12861307,5
29928812169,28688716,4
29928812169,53477447,3
29928812169,42448404,5
84375575033,67940997,5
84375575033,15070237,4
84375575033,88056654,4
84375575033,33749716,2
84375575033,69910608,3
84375575033,95698584,5
84375575033,58245354,5
84375575033,93071979,5
84375575033,86758915,2
84375575033,38203395,3
84375575033,94423124,4
84375575033,14649916,4
84375575033,19157735,4
84375575033,98056414,4
47589731527,63458711,2
47589731527,59457662,4
47589731527,79913997,3
47589731527,69428873,2
47589731527,66090746,3
47589731527,33969493,2
47589731527,37088332,2
47589731527,61114971,2
47589731527,95964197,4
54683066976,75023101,5
54683066976,36966299,4
54683066976,15182319,2
54683066976,45105993,2
54683066976,48075553,2
54683066976,29524601,4
54683066976,95270647,4
54683066976,97258500,5
54683066976,77072202,3
54683066976,45662972,3
54683066976,34750102,4
54683066976,25145049,3
54683066976,14042164,2
54683066976,23826574,3
54683066976,22457871,5
54683066976,65762338,2
54683066976,50280831,3
54683066976,65991081,4
54683066976,41995640,5
54683066976,82119439,5
32053972156,43856632,4
32053972156,33041097,3
32053972156,10191904,4
32053972156,67767645,4
32053972156,15173333,4
32053972156,21469541,2
32053972156,71734799,3
53545174572,72428090,5
53545174572,17343920,5
53545174572,82510170,2
53545174572,48102747,3
53545174572,54829026,2
53545174572,64749028,3
53545174572,13572395,4
53545174572,65304248,3
53545174572,56280901,2
53545174572,31711387,4
53545174572,30822030,3
53545174572,29139888,4
53545174572,35352012,2
53545174572,71532084,5
53545174572,52772507,2
53545174572,37006295,4
53545174572,60875984,4
42576687321,78651628,3
42576687321,46799834,3
42576687321,36286503,5
42576687321,90042410,5
42576687321,37535122,5
42576687321,50360054,3
42576687321,80783764,4
42576687321,89867391,4
42576687321,72630458,4
42576687321,43310905,3
42576687321,96617254,3
42576687321,52670852,5
42576687321,38502897,4
42576687321,39727936,5
42576687321,86261347,2
99930054432,17704081,4
99930054432,32767810,3
99930054432,25765393,2
99930054432,26826040,3
99930054432,40239554,5
99930054432,69819969,2
99930054432,79289990,5
99930054432,31258685,4
99930054432,70792996,3
99930054432,57177419,2
99930054432,92969678,2
40716227802,11284451,2
40716227802,23330322,3
40716227802,84126316,2
40716227802,55961989,5
40716227802,71535232,5
40716227802,59635207,5
40716227802,24476257,3
40716227802,81099488,5
40716227802,91215466,2
40716227802,48769365,4
40716227802,17348102,5
40716227802,59265700,3
40716227802,60279316,3
46722649725,13021845,3
46722649725,20163551,2
46722649725,50378296,5
46722649725,73763667,3
46722649725,61160606,2
46722649725,45063162,2
44041102677,28585723,5
44041102677,92892901,2
44041102677,43090341,2
44041102677,18105525,3
44041102677,14323001,4
44041102677,64370678,5
44041102677,52385413,2
44041102677,23687784,4
93010925687,91361937,2
93010925687,26154033,2
93010925687,87754711,5
93010925687,14489047,3
93010925687,62406667,4
93010925687,50336687,4
93010925687,96470078,3
93010925687,52409137,3
93010925687,73308527,3
93010925687,88983610,2
39280517504,65578294,5
39280517504,18907164,5
39280517504,50769816,5
39280517504,96071355,2
39280517504,83254529,2
39280517504,42297850,5
39280517504,97216988,3
38941037445,13353265,3
38941037445,36622847,4
38941037445,71820922,3
38941037445,93760834,3
38941037445,89828698,4
38941037445,36288326,5
38941037445,93782111,5
38941037445,64115280,4
38941037445,61949986,5
38941037445,78985544,3
38941037445,11230758,2
38941037445,73738658,5
38941037445,84198826,3
38941037445,64181355,3
20237140055,15688679,3
20237140055,43932285,5
20237140055,23634006,2
20237140055,45749647,4
20237140055,50942341,4
20237140055,22618580,2
20237140055,60539440,2
20237140055,30114694,3
20237140055,88594375,3
20237140055,14775565,2
20237140055,81022956,5
94287215059,79121584,2
94287215059,84477430,3
94287215059,19958966,3
94287215059,88610768,3
94287215059,37076260,4
94287215059,97361730,2
94287215059,15970337,3
94166942494,39343835,2
94166942494,51796783,2
94166942494,55023254,4
94166942494,53391779,2
94166942494,28953044,4
94166942494,49620158,2
94166942494,81575689,3
94166942494,53623181,3
94166942494,50110509,2
94166942494,59994236,4
94166942494,61323564,3
40455026879,89869017,5
40455026879,62070120,3
40455026879,77228042,2
40455026879,69297577,4
40455026879,60771920,2
40455026879,29080997,4
40455026879,97855382,3
40455026879,48955378,3
40455026879,18242627,3
40455026879,45895237,5
12025281151,91838114,4
12025281151,78813684,3
12025281151,27411074,3
12025281151,71088220,4
12025281151,20793641,5
12025281151,60678885,5
12025281151,61323564,2
12025281151,99929263,3
12025281151,99530897,5
27103222765,92565898,2
27103222765,50691460,3
27103222765,62787654,2
27103222765,79565473,4
27103222765,12834163,4
27103222765,52252725,3
27103222765,42029898,2
27103222765,23190109,5
27103222765,69357909,5
27103222765,91485465,5
27103222765,21857840,2
27103222765,65226132,2
27103222765,75489691,5
27103222765,19265386,3
27103222765,74529766,4
27103222765,72453048,4
27103222765,15393989,4
27103222765,31287240,2
27103222765,59851837,2
36699267150,22383775,4
36699267150,15173333,2
36699267150,40011919,3
36699267150,85234979,3
36699267150,55857119,3
36699267150,79431049,5
36699267150,54915615,3
36699267150,51383664,3
36699267150,76347142,3
36699267150,30065562,2
36699267150,54733044,3
36699267150,47392250,4
36699267150,21121229,3
36699267150,64553822,3
36699267150,69954605,3
60806606345,31128838,4
60806606345,93372423,3
60806606345,16168558,5
60806606345,72691849,3
60806606345,48900605,4
60806606345,47642468,3
60806606345,52639699,3
74439247627,21355705,2
74439247627,98741455,2
74439247627,26734396,3
74439247627,25021491,2
74439247627,76089167,5
74439247627,78990183,3
74439247627,73645010,4
74439247627,53927348,4
74439247627,74806963,2
74439247627,38451390,5
74439247627,23297642,5
74439247627,41914756,5
74439247627,26939870,5
81128285763,44145143,4
81128285763,60086380,3
81128285763,59919847,2
81128285763,89643707,4
81128285763,74992824,4
81128285763,49592982,2
81128285763,15590671,5
81128285763,25579930,3
81128285763,79593013,3
81128285763,59280366,3
81128285763,53651461,3
81128285763,56318317,3
81128285763,53950409,2
81128285763,25211162,3
81128285763,93816016,3
81128285763,14791555,3
81128285763,13342022,5
81128285763,55344289,4
18981210801,58321017,4
18981210801,89375572,5
18981210801,20337501,5
18981210801,60279316,3
18981210801,53076779,3
18981210801,94740437,4
18981210801,91467631,5
18981210801,85938936,5
18981210801,78798777,4
18981210801,47160754,2
18981210801,83240284,3
18981210801,67224471,4
18981210801,49394151,3
18981210801,53853526,5
18981210801,74741165,5
18981210801,82099060,5
15818238128,19984422,2
15818238128,32051383,3
15818238128,66576845,3
15818238128,68597242,4
15818238128,18365713,2
15818238128,67441202,4
15818238128,67720747,5
15818238128,87322391,5
15818238128,25950512,2
15818238128,89799331,4
15818238128,65621365,2
15818238128,77170729,4
15818238128,81909847,3
15818238128,69148722,5
15818238128,12589864,5
15818238128,83617692,3
15818238128,84965217,4
15818238128,52414728,3
62789713590,17227045,5
62789713590,86019204,5
62789713590,15368879,2
62789713590,45599247,4
62789713590,40747223,3
62789713590,45801695,5
62789713590,88610768,5
62789713590,93580166,2
62789713590,73758690,3
10185365280,99077477,5
10185365280,58529345,5
10185365280,93029855,2
10185365280,25438898,4
10185365280,97486794,4
10185365280,86982039,5
10185365280,55651805,2
10185365280,82145802,3
10185365280,47566985,4
10185365280,47371742,2
10185365280,19723197,4
10185365280,43622422,4
10185365280,76674960,5
10185365280,99156953,2
10185365280,44046224,3
10185365280,13118574,2
10185365280,65851699,5
50364828889,57464273,3
50364828889,46428607,4
50364828889,91209603,4
50364828889,21964133,5
50364828889,35916879,4
50364828889,68894514,4
50364828889,43994852,4
41133374132,38393436,3
41133374132,15662549,4
41133374132,82099457,5
41133374132,17723015,2
41133374132,16610908,5
41133374132,31128838,4
38423550784,94025960,3
38423550784,78281108,5
38423550784,93411825,4
38423550784,10426586,5
38423550784,80284352,3
38423550784,31231886,3
19026806862,70746863,5
19026806862,59743707,4
19026806862,26663004,4
19026806862,92939561,2
19026806862,39446788,5
19026806862,27379512,4
43765064222,69089172,5
43765064222,14114268,2
43765064222,15756779,3
43765064222,40025191,3
43765064222,74807927,4
43765064222,30156444,2
43765064222,77905353,2
43765064222,18898575,5
43765064222,81070142,3
43765064222,34150604,4
43765064222,52899635,3
43765064222,43844636,3
43765064222,67141520,5
43765064222,26447237,2
43765064222,15756779,5
60319703534,76333842,2
60319703534,65968814,3
60319703534,38846078,5
60319703534,57290844,4
60319703534,15355881,5
60319703534,39046037,3
60319703534,10426586,2
60319703534,72839559,5
60319703534,29419460,4
60319703534,65996867,3
60319703534,41703603,4
60319703534,54899273,3
60319703534,20954703,5
60319703534,56273719,4
60319703534,21388592,3
60319703534,21464661,4
33149715989,83038578,2
33149715989,48794214,3
33149715989,17227045,5
33149715989,91721251,5
33149715989,76624472,3
33149715989,49001647,2
33149715989,23603771,5
33149715989,20670071,3
33149715989,97716984,5
33149715989,39514245,3
33149715989,56895474,5
33149715989,61369242,4
33149715989,76185585,2
33149715989,21964133,2
33149715989,40896715,5
81348752611,80395473,3
81348752611,62250335,2
81348752611,64821799,4
81348752611,99236293,5
81348752611,73030602,4
81348752611,59102307,3
81348752611,36769422,4
81348752611,30826848,4
81348752611,47095073,3
81348752611,35938747,4
81348752611,35979076,3
81348752611,33141439,3
81348752611,22936976,4
81348752611,43910285,5
81348752611,93313181,5
81348752611,42888723,3
81348752611,78471339,5
81348752611,60529275,3
81348752611,30207742,3
81348752611,99137708,2
79646366998,52550969,3
79646366998,71694569,3
79646366998,70214537,4
79646366998,68575329,3
79646366998,75645394,3
79646366998,38678941,4
79646366998,34228737,5
79646366998,66323564,4
79646366998,46241728,4
79646366998,61585554,5
79646366998,27520955,5
51944598341,17343920,2
51944598341,29864957,4
51944598341,62034395,3
51944598341,30451812,5
51944598341,76728157,5
51944598341,31822291,2
51944598341,10759187,5
51944598341,96617254,3
51944598341,41617271,3
51944598341,50030234,5
51944598341,54498679,5
31012241884,47745702,2
31012241884,90029078,2
31012241884,20693377,4
31012241884,19270362,4
31012241884,23306015,4
31012241884,64457694,5
31012241884,52831361,5
31012241884,14805685,3
31012241884,22097507,5
31012241884,14978141,2
31012241884,16321396,5
31012241884,18907164,2
31012241884,46353124,2
31012241884,90090645,3
31012241884,63128496,5
31012241884,40373427,4
31012241884,28588254,3
31012241884,77724599,2
31012241884,35711349,3
31012241884,80607009,3
86486737792,13342022,3
86486737792,79061482,4
86486737792,87933661,2
86486737792,89132849,5
86486737792,74138655,4
86486737792,91997065,4
86486737792,80325554,5
86486737792,53964721,2
86486737792,53342166,3
86486737792,29265325,5
86486737792,55980800,5
86486737792,34346592,3
86486737792,89423319,4
86486737792,76993809,3
86486737792,61424127,2
86486737792,41428982,3
86486737792,68621165,3
70019127750,57177419,4
70019127750,87232228,2
70019127750,53016437,4
70019127750,17959575,5
70019127750,89652496,2
48761135962,85567298,5
48761135962,28620328,4
48761135962,52393462,5
48761135962,56206753,4
48761135962,44649301,2
48761135962,17785746,5
48761135962,31230282,5
48761135962,51892773,3
75781471296,59449186,3
75781471296,19215763,5
75781471296,19303630,5
75781471296,31505036,2
75781471296,99300946,2
75781471296,53126281,4
75781471296,29676794,5
75781471296,99407608,2
75781471296,30208528,4
75781471296,70997172,5
75781471296,30612813,4
75781471296,17463762,2
75781471296,73141746,3
70256059046,47162239,5
70256059046,39858268,2
70256059046,86003871,5
70256059046,75792709,5
70256059046,99407608,2
70256059046,45889707,5
70256059046,23603771,2
70256059046,74035191,4
70256059046,91356563,4
70256059046,75718049,4
70256059046,12170052,2
70256059046,12776529,2
70256059046,12830150,2
70084593194,11897869,3
70084593194,79580637,4
70084593194,44086866,5
70084593194,13364556,5
70084593194,41781017,3
70084593194,38329324,4
70084593194,81321541,2
70084593194,99195630,4
70084593194,30449247,4
70084593194,76633104,5
70084593194,99195630,3
70084593194,24476257,3
70084593194,23291346,2
70084593194,24319138,5
13426415974,60222520,3
13426415974,49479092,3
13426415974,58467437,5
13426415974,53599996,2
13426415974,28765684,2
13426415974,46718414,2
13426415974,88678598,5
13426415974,56592050,5
13426415974,99247117,5
14756499339,67429537,2
14756499339,46013343,4
14756499339,99691735,3
14756499339,21225790,3
14756499339,72674778,4
14756499339,66455182,3
14756499339,17031737,5
14756499339,55330843,2
14756499339,51165248,4
14756499339,19882884,4
14756499339,21060025,3
78531643447,19400609,5
78531643447,74503634,4
78531643447,14027419,4
78531643447,44537307,5
78531643447,80050642,2
78531643447,40427844,2
78531643447,30196423,3
78531643447,70626947,3
95206313795,21349900,3
95206313795,69536607,3
95206313795,16378268,5
95206313795,80296304,4
95206313795,31286143,3
95206313795,79133704,3
95206313795,87421921,5
95206313795,20776217,3
95206313795,71863395,5
95206313795,70946493,2
95206313795,20528259,4
95206313795,15171474,5
95206313795,42150081,4
72957275572,95711612,2
72957275572,91695268,3
72957275572,97322338,3
72957275572,79861813,5
72957275572,79516223,4
72957275572,30208528,5
72957275572,54102671,4
72957275572,81173082,2
72957275572,67612606,5
72957275572,20871627,2
72957275572,20506204,2
12736746486,30938151,2
12736746486,87487906,4
12736746486,71288920,5
12736746486,78039598,4
12736746486,42140668,5
12736746486,23696531,5
12736746486,54569291,3
12736746486,17378938,2
12736746486,26749510,5
12736746486,65349694,5
12736746486,18624393,3
12736746486,60316005,5
69880597421,52358949,4
69880597421,71710830,4
69880597421,14801616,2
69880597421,13934203,4
69880597421,69017133,4
69880597421,69126843,3
69880597421,20126244,4
69880597421,90625096,5
69880597421,11855057,2
69880597421,85190180,4
47339662201,11697393,2
47339662201,95820569,3
47339662201,50381564,4
47339662201,26300010,5
47339662201,39819531,2
47339662201,17787508,3
47339662201,80284352,3
47339662201,73742152,2
47339662201,22607090,4
47339662201,19708443,5
47339662201,67676851,5
47339662201,40830981,3
47339662201,86399827,5
47339662201,85190180,3
47339662201,93580166,3
47339662201,10371002,4
47339662201,43168655,5
47339662201,55803332,4
47339662201,47857455,4
47339662201,32986573,3
36464987833,47807871,2
36464987833,62428715,3
36464987833,79904949,4
36464987833,49541559,2
36464987833,65931554,3
36464987833,56274463,2
36464987833,99341560,3
36464987833,79431049,2
36464987833,10702334,2
36464987833,84781359,2
36464987833,21920904,5
36464987833,90042410,2
36464987833,10362574,5
36464987833,12274645,2
36464987833,68842997,3
36464987833,92368592,3
36464987833,76852067,5
36464987833,49541559,3
36464987833,54754483,3
36464987833,79218444,5
94134128047,21426848,3
94134128047,32644898,5
94134128047,60578540,2
94134128047,19528233,3
94134128047,85124955,5
94134128047,66063432,2
94134128047,52776935,4
94134128047,96220066,4
94134128047,50855586,5
94134128047,90759129,3
94134128047,35775868,4
94134128047,92757475,2
94134128047,14875778,2
52684815189,48357774,2
52684815189,38252730,5
52684815189,41917356,2
52684815189,58942732,3
52684815189,18471548,3
52684815189,95378815,3
52684815189,79463846,2
52684815189,14323001,4
52684815189,73544490,2
52684815189,44664186,4
52684815189,79425693,5
52684815189,17692212,5
52684815189,94225917,2
52684815189,29615005,4
52684815189,10486892,2
52684815189,84306725,5
52684815189,90042410,3
63898171589,85412962,3
63898171589,80325554,2
63898171589,25451967,3
63898171589,47366330,4
63898171589,42508386,2
63898171589,88713746,2
63898171589,82307328,5
64146462985,48209805,2
64146462985,77673245,5
64146462985,15194546,3
64146462985,69559627,3
64146462985,15306167,2
64146462985,98899771,3
64146462985,82398433,4
64146462985,90803294,5
64146462985,80013976,4
64146462985,66240974,4
64146462985,69156580,3
64146462985,99313968,3
64146462985,75336217,4
97656997374,47175984,2
97656997374,28064096,3
97656997374,53517417,4
97656997374,31543691,3
97656997374,16157101,4
97656997374,69273703,4
97656997374,85932083,3
97656997374,60538666,4
97656997374,87693889,3
97656997374,77140202,3
97656997374,70160635,3
48004179851,62428985,5
48004179851,68016053,3
48004179851,49522624,4
48004179851,20972335,4
48004179851,19378137,5
48004179851,69186907,5
48004179851,61554383,3
48004179851,64437975,3
48004179851,28957533,4
48004179851,89869017,4
65867512855,49324356,4
65867512855,65236599,5
65867512855,91486036,5
65867512855,85255791,4
65867512855,28077537,4
65867512855,52127063,3
65867512855,50891138,4
65867512855,77325209,3
65867512855,84603570,2
65867512855,49572884,5
65867512855,33876050,2
65867512855,36152155,5
65867512855,82087552,5
65867512855,57673542,2
65867512855,58529345,4
65867512855,26891829,2
77897027409,39276287,5
77897027409,34046574,4
77897027409,32874971,2
77897027409,36007017,2
77897027409,79050247,2
77897027409,72919064,3
77897027409,33359674,4
77897027409,70857359,5
77897027409,87150134,3
77897027409,64175417,4
77897027409,12391461,2
77897027409,86715361,2
77897027409,89369739,4
77897027409,69819969,3
77897027409,88594375,5
91850460297,62198734,2
91850460297,62549407,2
91850460297,11182344,5
91850460297,81113745,2
91850460297,63065018,4
91850460297,25599333,4
91850460297,46717707,2
91850460297,66646155,2
91850460297,67031376,4
91850460297,15728176,2
91850460297,65562273,5
91850460297,35658494,4
91850460297,43975902,4
91850460297,36704544,5
91850460297,34882395,5
91850460297,83351744,2
37345636657,85543635,3
37345636657,44089413,2
37345636657,39983634,4
37345636657,56384114,2
37345636657,40006641,5
37345636657,70626947,3
37345636657,24861627,4
37345636657,39983634,5
37345636657,18327927,4
37345636657,40949124,3
37345636657,69549357,5
37345636657,50336687,2
